mp_id,export_kwh_total,export_days_frac,export_to_import_ratio_summer,export_to_import_ratio_winter,export_midday_over_import_summer,export_night_over_import,export_midday_minus_evening_over_import_summer,export_max_kw,export_max_over_mean_import,export_summer_minus_winter_over_import,import_midday_night_ratio_summer,import_midday_night_ratio_winter,import_zero_hours_midday_summer,import_zero_hours_night,import_midday_share_winter_minus_summer,import_min_hour_offset_noon_summer,import_summer_to_winter_ratio,import_daylight_share_summer,import_midday_spread_over_night_summer,import_midday_p05_over_night_summer,n_days,n_summer_days,n_winter_days,has_export_register,has_real_export,export_max_raw_kw,mean_import_kw,n_negative_raw
100096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3911,1.3861,0.0126,0.3747,0.0044,3.9922,1.4153,0.3123,2.9038,0.7159,912,338,269,1,0,0.0000,0.0970,0
100352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8646,2.4784,0.0000,0.0000,0.0385,6.0199,0.7064,0.3672,3.8695,0.4292,883,338,240,1,0,0.0000,0.5032,0
100608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5865,0.8663,3.0703,2.6344,-0.0328,3.2629,0.6703,0.2500,4.9485,0.2785,883,338,240,1,0,0.0000,0.1993,0
101888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3533,2.6628,0.0000,0.0000,-0.0041,8.8184,0.7124,0.3839,4.0801,1.0287,852,338,240,1,0,0.0000,0.4546,0
102144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7939,2.2489,0.0000,0.0003,0.0282,6.1162,0.8892,0.3663,3.3039,0.8035,852,338,240,1,0,0.0000,0.2017,0
103424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8433,0.7216,0.0000,0.0000,0.0125,4.8594,0.6481,0.2987,0.7863,0.5806,852,338,240,1,0,0.0000,3.0976,0
103680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5255,4.6903,0.3576,0.3755,-0.0186,6.5364,0.8474,0.4063,12.0303,0.6018,852,338,240,1,0,0.0000,0.2301,0
103936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6214,1.6388,0.0044,0.0209,0.0113,4.8292,0.9069,0.3562,3.2782,0.3457,852,338,240,1,0,0.0000,0.6213,0
104448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4958,4.1463,1.3939,1.9139,0.0018,5.9234,0.9295,0.3732,12.7520,0.6921,852,338,240,1,0,0.0000,0.1703,0
105216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8760,2.8671,0.5273,1.3056,0.0147,2.8129,0.9798,0.4146,4.3463,0.5637,822,338,240,1,0,0.0000,0.1308,0
105472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8786,2.0038,0.0000,0.0000,-0.0106,8.4565,0.7586,0.3550,4.2134,0.9212,822,338,240,1,0,0.0000,0.2107,0
105728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8922,0.5869,0.0000,0.0000,-0.0121,4.9407,0.4855,0.2702,1.2736,0.3931,641,246,212,1,0,0.0000,1.6939,0
106240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3331,0.1676,0.4769,0.6026,-0.0100,3.5384,0.7317,0.2015,0.9817,0.0335,822,338,240,1,0,0.0000,0.7946,0
107008,81.2930,0.1667,0.0161,0.0001,0.0143,0.0000,0.0072,0.1920,0.2358,0.0107,1.6299,2.0043,1.4131,0.0000,0.0354,4.1748,0.4887,0.2864,4.7506,0.0255,822,338,240,1,1,0.5000,0.8144,0
107264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1938,0.8135,0.0000,0.0000,-0.0444,7.2640,0.2162,0.3938,2.1318,0.4944,852,338,240,1,0,0.0000,1.1147,0
107776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9022,4.6862,0.0025,0.0013,0.0257,8.2214,0.9760,0.4669,6.6509,0.5724,791,307,240,1,0,0.0000,0.3051,0
108800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0074,2.5228,0.9067,0.9533,0.0091,6.9733,0.8434,0.3441,4.7522,0.8281,791,307,240,1,0,0.0000,0.0964,0
109056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5115,0.7172,0.0000,0.0000,0.0200,2.4475,0.4927,0.2245,0.9360,0.1063,1301,461,420,1,0,0.0000,0.5054,0
109312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3784,0.6158,0.0000,0.0000,-0.0242,3.9950,0.8655,0.2550,3.4960,0.4734,791,307,240,1,0,0.0000,0.3403,0
109568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4577,3.2504,1.7691,2.1118,0.0007,6.2526,0.7698,0.3792,9.5709,0.8385,791,307,240,1,0,0.0000,0.0727,0
109824,15323.8877,0.4432,12.9426,0.0132,11.2365,0.0001,5.3737,9.7440,17.5777,2.8689,1.3662,0.7897,5.9306,4.0454,-0.0370,4.2319,0.0905,0.2398,8.3070,0.0000,1126,430,361,1,1,11.3200,0.5543,0
110592,241.7150,0.3569,0.0442,0.0017,0.0412,0.0000,0.0234,0.3692,0.3069,0.0181,1.0160,0.7999,2.2106,0.0000,0.0044,2.6275,0.2936,0.2990,2.9971,0.0503,1034,338,361,1,1,0.4440,1.2030,0
110848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6982,0.4756,0.3567,0.9163,0.0051,2.6220,0.7124,0.2123,5.7075,0.3990,791,307,240,1,0,0.0000,0.3225,0
111104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8162,9.3321,1.0010,2.5864,-0.0273,5.7226,1.0616,0.5059,18.8266,0.6854,791,307,240,1,0,0.0000,0.1888,0
111360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1456,3.6202,0.1615,0.5513,-0.0187,6.3631,0.8168,0.3880,8.0196,0.6847,791,307,240,1,0,0.0000,0.2551,0
111616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3195,0.8184,0.0000,0.0000,-0.0718,6.5611,0.3039,0.3651,2.1402,0.5749,730,277,240,1,0,0.0000,0.6898,0
112640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0079,1.5886,0.5888,0.3244,-0.0543,5.5614,0.6300,0.3676,4.6553,0.1634,761,277,240,1,0,0.0000,0.3974,0
113664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0015,0.7269,0.0000,0.0000,0.0136,3.0803,0.6277,0.2396,2.6793,0.2171,791,307,240,1,0,0.0000,0.9853,0
114432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9427,0.9960,0.0000,0.0000,0.0030,5.4282,0.5030,0.2862,1.6081,0.3505,730,246,240,1,0,0.0000,1.4882,0
115712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9194,3.8391,0.0000,0.0013,0.0206,5.2378,1.1887,0.4532,5.9784,0.9545,668,215,240,1,0,0.0000,0.1864,0
115968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8802,0.1258,0.0012,0.0000,-0.0805,5.5032,0.2678,0.2409,2.0073,0.2018,699,215,240,1,0,0.0000,2.2190,0
116224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8245,0.7385,0.0000,0.0000,0.0051,5.9204,0.3994,0.2915,0.9712,0.4719,699,215,240,1,0,0.0000,1.9078,0
116992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3374,1.6459,0.0000,0.0000,-0.0254,5.7166,0.7100,0.3234,1.2816,0.9729,668,215,240,1,0,0.0000,0.2268,0
117504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0893,1.3533,0.0000,0.0000,-0.0304,6.4325,0.2559,0.4287,6.2474,0.5434,699,215,240,1,0,0.0000,2.1106,0
117760,110.2420,0.1557,0.0392,0.0408,0.0389,0.0000,0.0312,4.1358,3.4366,-0.0128,1.1677,1.1609,0.5412,0.0000,-0.0003,4.2350,0.7832,0.3443,3.1635,0.0928,122,0,92,1,1,5.8920,1.2035,0
118016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7046,1.9440,0.0000,0.0000,0.0086,7.9438,1.1703,0.3691,2.7294,0.9113,699,215,240,1,0,0.0000,0.2963,0
119040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0266,1.6230,0.2174,0.9970,0.0013,5.3730,1.2556,0.3724,3.9791,0.8085,669,215,240,1,0,0.0000,0.1387,0
119296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2631,0.5887,0.0000,0.0000,-0.0123,5.6414,0.8322,0.2580,2.5363,0.5279,669,215,240,1,0,0.0000,0.5464,0
119552,24574.5586,0.7790,21.3491,0.0102,19.2327,0.0001,10.9065,20.3568,12.4653,2.1626,0.0600,0.5493,6.7953,2.8139,0.0703,2.9612,0.0490,0.0778,0.2935,0.0000,638,215,240,1,1,22.5800,1.6331,0
120576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0947,1.1170,4.1616,2.4632,0.0281,6.6619,0.6233,0.3130,5.7931,0.0380,638,215,240,1,0,0.0000,0.2775,0
120832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6722,1.9566,0.0000,0.0000,-0.0126,7.2784,0.9676,0.4049,2.7238,0.7480,638,215,240,1,0,0.0000,0.1879,0
121088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9758,0.9587,0.0000,0.0000,0.0003,7.7332,1.0700,0.3372,0.5078,0.8208,638,215,240,1,0,0.0000,0.0395,0
121344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6956,0.8419,0.0012,0.0000,-0.0007,3.2674,1.1711,0.2719,0.0096,0.6911,669,215,240,1,0,0.0000,0.1820,0
121600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2237,2.9001,0.0000,0.0028,0.0061,6.0203,1.0882,0.3542,5.5009,0.7804,638,215,240,1,0,0.0000,0.1898,0
121856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8527,2.9117,0.0000,0.0000,0.0006,7.7455,0.8856,0.3709,6.3440,1.0084,638,215,240,1,0,0.0000,0.3254,0
122112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4193,1.5750,0.9128,2.3220,0.0047,10.0188,1.1350,0.3812,2.6261,0.9250,638,215,240,1,0,0.0000,5.8982,0
122624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6760,0.2842,0.0000,0.0000,-0.0013,4.2006,0.7198,0.2254,1.3449,0.1777,791,307,240,1,0,0.0000,0.5203,0
123392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3921,0.8430,0.0000,0.0501,0.0054,5.5556,0.1969,0.2746,3.5173,0.2062,608,215,210,1,0,0.0000,1.1555,0
124160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0044,0.0267,7.9895,1.2135,-0.0005,1.9722,0.5813,0.0012,0.0000,0.0000,638,215,240,1,0,0.0000,0.6610,0
124416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1019,1.4043,5.0407,2.6123,-0.0135,10.1599,0.1993,0.3394,5.2889,0.0109,577,215,179,1,0,0.0000,0.0934,0
124672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1194,2.4878,0.0000,0.0005,-0.0016,5.7550,1.0205,0.3590,5.9384,0.5768,577,215,179,1,0,0.0000,0.2611,0
125184,51582.8281,0.9133,3.2109,0.1990,2.7434,0.0006,1.4536,28.5480,10.6346,2.3318,0.0361,0.1478,7.1197,0.0243,0.0375,1.4340,0.7003,0.0232,0.2297,0.0000,577,215,179,1,1,29.1000,2.6844,0
125440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0718,1.4622,0.0512,0.4026,0.0244,4.6655,1.2906,0.2379,2.1321,0.5144,546,215,148,1,0,0.0000,0.2463,0
126208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2253,1.0820,0.0000,0.0000,-0.0019,4.9876,0.5762,0.3089,2.4259,0.3992,577,215,179,1,0,0.0000,1.5245,0
126464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7266,0.5122,0.0000,0.0000,-0.0292,6.0032,1.4050,0.2520,4.4116,0.3606,546,215,148,1,0,0.0000,0.6179,0
126720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2053,1.1766,0.0000,0.0000,-0.0010,6.3107,1.0051,0.3335,0.6947,0.9252,546,215,148,1,0,0.0000,1.1044,0
127488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5905,2.5231,0.0000,0.0000,-0.0092,7.4991,1.0891,0.3931,4.9460,0.7825,546,215,148,1,0,0.0000,0.6179,0
127744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5425,1.0205,0.0000,0.0000,0.0311,4.9791,1.0414,0.2673,4.5249,0.4290,546,215,148,1,0,0.0000,0.4551,0
128000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0213,1.8987,0.0000,0.0000,0.0025,7.3835,0.9561,0.2772,4.2627,0.6601,546,215,148,1,0,0.0000,0.4807,0
128256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3916,1.2168,0.0000,0.0000,-0.0245,4.1508,1.5521,0.3806,1.8605,0.8671,577,215,179,1,0,0.0000,0.2146,0
128512,6211.6958,0.6343,1.4413,0.0093,1.2913,0.0000,0.6484,6.2298,5.6909,0.8094,0.5918,0.6454,6.4570,1.6729,0.0231,2.0827,0.3626,0.1929,3.8570,0.0000,577,215,179,1,1,7.2160,1.0947,0
128768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8020,0.0336,4.5593,5.3875,-0.0244,5.4947,3.2306,0.2402,8.3848,0.0250,577,215,179,1,0,0.0000,0.1736,0
129792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7441,1.1315,0.1733,0.0730,0.0300,5.7282,0.2983,0.3216,3.8888,0.3754,883,338,240,1,0,0.0000,0.9498,0
130560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8378,1.2849,0.0884,0.2880,-0.0186,5.4629,0.7874,0.3311,5.5195,0.3192,518,215,120,1,0,0.0000,0.1985,0
130816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0489,1.0565,0.0000,0.0000,0.0048,6.5035,0.5725,0.3457,0.7636,0.7823,518,215,120,1,0,0.0000,0.5042,0
131072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8613,3.0525,0.0000,0.0000,0.0058,9.4890,1.1952,0.4155,2.7045,0.3901,518,215,120,1,0,0.0000,286.1249,0
131328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7924,0.5690,4.3733,5.6017,-0.0020,8.9038,2.7221,0.3563,1.1875,0.2250,638,215,240,1,0,0.0000,0.0124,0
131584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7674,2.2646,0.0360,0.0285,0.0442,6.3658,0.7497,0.3334,3.6338,0.5650,518,215,120,1,0,0.0000,0.3227,0
132096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4137,1.1998,2.3942,2.0367,0.0024,3.7169,1.2674,0.2226,3.5915,0.4456,518,215,120,1,0,0.0000,0.3342,0
132352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7854,1.7962,0.0000,0.0005,0.0094,4.3980,0.9970,0.3531,4.4995,0.8051,487,215,120,1,0,0.0000,0.1504,0
132608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4718,0.4587,1.3523,0.7563,-0.0137,4.3797,0.6570,0.2593,4.1377,0.1566,487,215,120,1,0,0.0480,0.3108,0
132864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6793,1.8774,0.0000,0.0005,-0.0108,5.1840,0.7959,0.2632,5.0516,0.3817,487,215,120,1,0,0.0000,0.2272,0
133120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0042,8.0000,7.9979,0.6399,13.0000,0.0158,1.0000,0.0000,0.0000,487,215,120,1,0,0.0000,0.0000,0
133376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7840,4.2273,0.2151,1.1933,0.0272,8.5960,1.1116,0.4366,4.2125,0.5232,518,215,120,1,0,0.0000,0.1041,0
133632,21120.9531,0.9302,4.4049,0.2296,3.7029,0.0023,1.9671,13.5792,15.5009,3.0637,0.0584,0.4033,7.2291,0.0775,0.0413,1.2114,0.5103,0.0407,0.3391,0.0000,487,215,120,1,1,14.9560,0.8760,0
133888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6638,2.7617,7.5849,6.9294,-0.0476,6.0288,0.6497,0.1991,7.7000,0.1375,487,215,120,1,0,0.0000,0.0398,0
134144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2552,3.4402,0.0756,0.1309,0.0749,5.7729,0.8778,0.4000,4.5916,0.9102,487,215,120,1,0,0.0000,0.1416,0
134400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8235,1.6629,0.0000,0.0000,-0.0116,6.9426,1.0166,0.3808,3.0060,0.5848,487,215,120,1,0,0.0000,0.4846,0
134656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7418,3.2433,1.9477,2.0774,-0.0092,5.9263,0.4289,0.3446,6.5077,0.0574,487,215,120,1,0,0.0000,0.1215,0
134912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3514,0.4353,0.0000,0.0000,-0.0439,4.3430,0.6985,0.3106,4.2750,0.3273,487,215,120,1,0,0.0000,0.6181,0
135168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1879,0.0000,0.0000,0.0000,0.0236,4.4793,220.3814,0.3244,0.8898,0.8800,487,215,120,1,0,0.0000,0.1270,0
135424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2949,3.4195,0.0000,0.0000,0.0341,8.5345,0.8121,0.4010,3.7435,0.8736,487,215,120,1,0,0.0000,0.6871,0
135680,23710.2812,0.6283,77.3464,0.0984,68.9870,0.0001,35.5894,25.2592,36.9362,5.7387,0.0064,0.1945,7.7541,3.1671,0.0227,2.0901,0.0227,0.0233,0.0210,0.0000,487,215,120,1,1,26.6480,0.6839,0
135936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0425,1.4293,0.2022,1.0166,-0.0541,6.6518,0.9828,0.3421,4.8939,0.3786,457,215,120,1,0,0.0000,0.3511,0
136704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9502,2.8359,0.7998,0.4453,0.0121,5.8590,0.8386,0.3526,10.8622,0.6944,457,215,120,1,0,0.0000,0.1619,0
136960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3452,1.4160,3.2318,4.3220,0.0156,8.0355,0.9844,0.3431,2.0577,0.1569,457,215,120,1,0,0.0000,0.1531,0
137216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3551,1.0805,3.2195,4.0677,-0.0199,4.6272,4.6158,0.3220,1.7036,0.8491,457,215,120,1,0,0.0000,0.0517,0
137728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7329,1.7903,3.6045,3.4684,-0.0157,4.2960,0.7585,0.3015,5.5629,0.7578,457,215,120,1,0,0.0000,0.0732,0
137984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0306,1.0040,0.0000,0.0006,-0.0020,9.4750,0.9650,0.3378,0.1001,0.9796,457,215,120,1,0,0.0000,0.4122,0
138240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5740,0.5934,0.0000,0.0000,0.0019,5.6931,0.3797,0.2275,1.3203,0.1790,457,215,120,1,0,0.0000,1.8875,0
138496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8839,2.5051,1.4987,1.6751,0.0087,4.9778,0.7768,0.2899,6.1742,0.5524,457,215,120,1,0,0.0000,0.1790,0
138752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4659,2.2759,2.8122,2.5592,0.0050,4.7100,0.3713,0.3650,7.2873,0.0441,457,215,120,1,0,0.0000,0.2137,0
139008,6101.8638,0.9168,2.3842,0.7581,2.1589,0.0001,1.1608,4.5250,14.0492,1.4789,0.2813,0.8189,6.2034,0.0323,0.0375,1.2197,0.8938,0.1325,0.8139,0.0000,457,215,120,1,1,5.1600,0.3221,0
139264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1566,3.8202,0.0000,0.0000,0.0815,5.1691,0.7814,0.4188,4.1857,0.8190,457,215,120,1,0,0.0000,0.2000,0
139776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4790,2.3402,0.3235,0.2512,0.0365,5.6825,0.7595,0.3564,3.3803,0.2985,457,215,120,1,0,0.0000,0.3994,0
140032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1099,1.2342,0.0000,0.0000,-0.0137,4.0492,0.8208,0.3174,1.0003,0.7666,457,215,120,1,0,0.0000,0.3165,0
140288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5571,1.7469,4.4902,3.0059,-0.0126,8.2944,0.5779,0.3494,7.7053,0.0000,457,215,120,1,0,0.0000,0.0944,0
140544,6972.5391,0.3326,6.2313,0.0000,5.6542,0.0006,3.3233,11.1750,43.1308,12.4697,0.3153,0.0000,5.3196,1.6848,0.1247,2.0553,1006.8567,0.1009,2.0219,0.0000,457,215,120,1,1,11.8560,0.2591,0
140800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0154,0.7505,0.0000,0.0000,-0.0108,6.0969,0.4800,0.2529,4.9910,0.4254,426,184,120,1,0,0.0000,0.7283,0
141056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9468,1.3437,0.0000,0.0000,-0.0079,5.0753,0.9024,0.2856,1.7286,0.2367,426,184,120,1,0,0.0000,0.6006,0
141312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3064,36.5231,5.9115,7.9950,0.0839,13.0000,1.2705,0.7942,140.9250,0.0000,426,184,120,1,0,0.0000,0.3178,0
141568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4893,2.2757,0.0000,0.0000,0.0232,6.4973,0.8838,0.3412,3.6906,0.6467,426,184,120,1,0,0.0000,0.3158,0
142080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1568,1.1202,0.0000,0.0176,0.0063,5.8582,0.6264,0.2415,1.9900,0.3012,426,184,120,1,0,0.0000,0.4177,0
142336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7930,5.5735,0.3333,0.9138,0.0376,4.7916,0.8291,0.4697,9.9381,0.9251,426,184,120,1,0,0.0000,0.1462,0
142592,7649.3892,0.5540,11.8428,0.0376,10.7203,0.0000,6.0203,8.7740,30.5166,4.3344,1.8520,0.3443,6.0755,2.4689,-0.0078,4.0589,0.1475,0.1345,8.7104,0.0000,426,184,120,1,1,9.0760,0.2875,0
142848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9734,1.6962,0.1891,0.1592,-0.0451,5.6756,0.8162,0.3487,3.4693,0.6610,426,184,120,1,0,0.0000,0.2494,0
143104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0972,0.8633,0.0000,0.0000,0.0238,4.0749,0.5519,0.2808,9.2553,0.6402,426,184,120,1,0,0.0000,0.2790,0
143360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0496,0.9984,0.0000,0.0000,0.0083,6.9880,0.1971,0.2917,0.7158,0.8244,426,184,120,1,0,0.0000,0.1337,0
143616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2201,1.1974,0.0000,0.0000,0.0041,5.7729,0.1812,0.3453,1.4651,0.8217,518,215,120,1,0,0.0480,0.3309,0
