mp_id,export_kwh_total,export_days_frac,export_to_import_ratio_summer,export_to_import_ratio_winter,export_winter_share,export_midday_share_summer,export_night_share,export_mean_hour_summer,export_hour_std_summer,export_max_kw,import_midday_night_ratio_summer,import_midday_night_ratio_winter,import_zero_hours_midday_summer,import_zero_hours_night,import_midday_share_winter_minus_summer,import_min_hour_offset_noon_summer,import_summer_to_winter_ratio,import_daylight_share_summer,import_midday_spread_over_night_summer,import_midday_p05_over_night_summer,n_days,n_summer_days,n_winter_days,has_export_register,has_real_export,export_max_raw_kw,mean_import_kw,n_negative_raw,weather_export_irradiance_corr_summer,weather_sunny_cloudy_export_contrast_summer,weather_export_per_irradiation_summer,weather_midday_import_irradiance_corr_summer,weather_winter_import_temperature_corr,plz,ort,weather_station,weather_station_distance_km,weather_temperature_station,weather_temperature_station_distance_km,weather_common_summer_days,weather_common_winter_days,weather_error,n_filled_features
100096,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.39115,1.38614,0.01257,0.37471,0.00438,3.99216,1.41534,0.31226,2.90377,0.71589,912,338,269,1,0,0.00000,0.09700,0,0.00000,0.00000,0.00000,-0.05610,-0.06762,4303,Kaiseraugst,STC St. Chrischona,5.73753,MOE Möhlin,10.99251,332,240,,7
100352,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.86459,2.47842,0.00000,0.00000,0.03846,6.01988,0.70639,0.36723,3.86952,0.42924,883,338,240,1,0,0.00000,0.50325,0,0.00000,0.00000,0.00000,-0.06735,0.00260,4310,Rheinfelden,MOE Möhlin,6.44527,MOE Möhlin,6.44527,336,240,,7
100608,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.58648,0.86634,3.07027,2.63441,-0.03275,3.26294,0.67035,0.24997,4.94845,0.27848,883,338,240,1,0,0.00000,0.19932,0,0.00000,0.00000,0.00000,-0.04145,-0.04266,5504,Othmarsingen,BUS Buchs / Aarau,10.46537,BUS Buchs / Aarau,10.46537,337,239,,7
101888,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,2.35331,2.66282,0.00000,0.00000,-0.00415,8.81837,0.71238,0.38388,4.08014,1.02869,852,338,240,1,0,0.00000,0.45457,0,0.00000,0.00000,0.00000,-0.09489,-0.01699,5506,Mägenwil,BUS Buchs / Aarau,11.91100,BUS Buchs / Aarau,11.91100,307,240,,7
102144,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.79389,2.24894,0.00000,0.00030,0.02821,6.11624,0.88917,0.36628,3.30386,0.80346,852,338,240,1,0,0.00000,0.20166,0,0.00000,0.00000,0.00000,-0.10676,0.01313,5622,Waltenschwil,MOA Mosen,11.13299,MOA Mosen,11.13299,324,235,,7
103424,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,0.84329,0.72161,0.00000,0.00000,0.01250,4.85935,0.64805,0.29874,0.78631,0.58056,852,338,240,1,0,0.00000,3.09761,0,0.00000,0.00000,0.00000,-0.18850,-0.54139,5622,Waltenschwil,MOA Mosen,11.13299,MOA Mosen,11.13299,329,239,,7
103680,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,4.52548,4.69025,0.35757,0.37545,-0.01860,6.53637,0.84745,0.40628,12.03034,0.60183,852,338,240,1,0,0.00000,0.23012,0,0.00000,0.00000,0.00000,-0.03029,0.09956,4310,Rheinfelden,MOE Möhlin,6.44527,MOE Möhlin,6.44527,337,239,,7
103936,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.62145,1.63877,0.00444,0.02088,0.01134,4.82923,0.90693,0.35618,3.27822,0.34575,852,338,240,1,0,0.00000,0.62126,0,0.00000,0.00000,0.00000,0.11023,0.14924,5622,Waltenschwil,MOA Mosen,11.13299,MOA Mosen,11.13299,322,238,,7
104448,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,3.49576,4.14626,1.39392,1.91393,0.00182,5.92337,0.92948,0.37319,12.75203,0.69213,852,338,240,1,0,0.00000,0.17034,0,0.00000,0.00000,0.00000,0.12213,0.01697,4310,Rheinfelden,MOE Möhlin,6.44527,MOE Möhlin,6.44527,327,240,,7
105216,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.87596,2.86705,0.52727,1.30559,0.01471,2.81293,0.97978,0.41457,4.34632,0.56373,822,338,240,1,0,0.00000,0.13081,0,0.00000,0.00000,0.00000,0.09785,-0.08647,5504,Othmarsingen,BUS Buchs / Aarau,10.46537,BUS Buchs / Aarau,10.46537,328,238,,7
105472,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.87864,2.00383,0.00000,0.00000,-0.01064,8.45649,0.75861,0.35499,4.21338,0.92123,822,338,240,1,0,0.00000,0.21069,0,0.00000,0.00000,0.00000,-0.00257,-0.01172,5504,Othmarsingen,BUS Buchs / Aarau,10.46537,BUS Buchs / Aarau,10.46537,330,240,,7
105728,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,0.89216,0.58688,0.00000,0.00000,-0.01208,4.94071,0.48546,0.27024,1.27364,0.39310,641,246,212,1,0,0.00000,1.69394,0,0.00000,0.00000,0.00000,-0.23769,-0.55028,5522,Tägerig,LAE Lägern,12.75563,LAE Lägern,12.75563,225,204,,7
106240,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,0.33306,0.16757,0.47691,0.60257,-0.00997,3.53843,0.73166,0.20151,0.98173,0.03347,822,338,240,1,0,0.00000,0.79457,0,0.00000,0.00000,0.00000,0.08492,-0.13420,5522,Tägerig,LAE Lägern,12.75563,LAE Lägern,12.75563,307,235,,7
107008,81.29300,0.16667,0.01608,0.00006,0.00729,0.89072,0.00000,14.50242,1.92783,0.19200,1.62991,2.00433,1.41308,0.00000,0.03541,4.17481,0.48874,0.28643,4.75060,0.02552,822,338,240,1,1,0.50000,0.81441,0,0.37963,0.93331,0.03772,-0.27008,-0.10037,5506,Mägenwil,BUS Buchs / Aarau,11.91100,BUS Buchs / Aarau,11.91100,302,240,,0
107264,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.19378,0.81345,0.00000,0.00000,-0.04438,7.26404,0.21616,0.39376,2.13177,0.49443,852,338,240,1,0,0.00000,1.11473,0,0.00000,0.00000,0.00000,-0.30692,-0.90282,5617,,MOA Mosen,6.85500,MOA Mosen,6.85500,294,226,,7
107776,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,2.90221,4.68621,0.00253,0.00128,0.02570,8.22139,0.97603,0.46691,6.65094,0.57236,791,307,240,1,0,0.00000,0.30508,0,0.00000,0.00000,0.00000,0.02342,-0.13511,4310,Rheinfelden,MOE Möhlin,6.44527,MOE Möhlin,6.44527,294,240,,7
108800,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,2.00743,2.52277,0.90668,0.95329,0.00908,6.97327,0.84344,0.34414,4.75224,0.82813,791,307,240,1,0,0.00000,0.09640,0,0.00000,0.00000,0.00000,0.09286,-0.15464,4310,Rheinfelden,MOE Möhlin,6.44527,MOE Möhlin,6.44527,292,240,,7
109056,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,0.51154,0.71724,0.00000,0.00000,0.01997,2.44747,0.49268,0.22453,0.93602,0.10626,1301,461,420,1,0,0.00000,0.50539,0,0.00000,0.00000,0.00000,-0.10552,-0.24120,5504,Othmarsingen,BUS Buchs / Aarau,10.46537,BUS Buchs / Aarau,10.46537,290,240,,7
109312,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.37839,0.61583,0.00000,0.00000,-0.02424,3.99504,0.86549,0.25496,3.49600,0.47343,791,307,240,1,0,0.00000,0.34029,0,0.00000,0.00000,0.00000,0.01956,-0.00037,5078,Effingen,PSI Würenlingen / PSI,9.81598,PSI Würenlingen / PSI,9.81598,284,240,,7
109568,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,2.45775,3.25045,1.76909,2.11177,0.00067,6.25263,0.76980,0.37922,9.57086,0.83848,791,307,240,1,0,0.00000,0.07274,0,0.00000,0.00000,0.00000,-0.09158,0.05587,5504,Othmarsingen,BUS Buchs / Aarau,10.46537,BUS Buchs / Aarau,10.46537,272,240,,7
109824,15323.88770,0.44316,12.94258,0.01324,0.01118,0.86818,0.00010,13.28435,2.60356,9.74400,1.36621,0.78970,5.93056,4.04539,-0.03701,4.23188,0.09050,0.23976,8.30702,0.00000,1126,430,361,1,1,11.32000,0.55434,0,0.63817,0.55983,6.17378,-0.18840,-0.55678,5426,Lengnau AG,LAE Lägern,7.25748,LAE Lägern,7.25748,305,240,,0
110592,241.71500,0.35687,0.04425,0.00168,0.11457,0.93116,0.00000,12.24644,2.24463,0.36920,1.01596,0.79991,2.21064,0.00000,0.00441,2.62750,0.29363,0.29902,2.99710,0.05030,1034,338,361,1,1,0.44400,1.20304,0,0.54749,0.67445,0.09449,-0.30887,-0.75095,5426,Lengnau AG,LAE Lägern,7.25748,LAE Lägern,7.25748,234,240,,0
110848,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.69816,0.47561,0.35673,0.91633,0.00513,2.62204,0.71239,0.21229,5.70749,0.39902,791,307,240,1,0,0.00000,0.32253,0,0.00000,0.00000,0.00000,0.04445,-0.03566,5506,Mägenwil,BUS Buchs / Aarau,11.91100,BUS Buchs / Aarau,11.91100,260,239,,7
111104,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,5.81622,9.33206,1.00097,2.58636,-0.02730,5.72262,1.06161,0.50594,18.82661,0.68538,791,307,240,1,0,0.00000,0.18883,0,0.00000,0.00000,0.00000,-0.07048,0.08600,5504,Othmarsingen,BUS Buchs / Aarau,10.46537,BUS Buchs / Aarau,10.46537,258,236,,7
111360,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,3.14563,3.62018,0.16154,0.55134,-0.01875,6.36308,0.81680,0.38804,8.01963,0.68468,791,307,240,1,0,0.00000,0.25515,0,0.00000,0.00000,0.00000,0.14373,0.04143,4310,Rheinfelden,MOE Möhlin,6.44527,MOE Möhlin,6.44527,259,240,,7
111616,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.31947,0.81837,0.00000,0.00000,-0.07179,6.56107,0.30390,0.36510,2.14018,0.57492,730,277,240,1,0,0.00000,0.68980,0,0.00000,0.00000,0.00000,-0.05845,-0.55627,5504,Othmarsingen,BUS Buchs / Aarau,10.46537,BUS Buchs / Aarau,10.46537,258,239,,7
112640,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,2.00791,1.58863,0.58884,0.32438,-0.05430,5.56145,0.62996,0.36764,4.65532,0.16344,761,277,240,1,0,0.00000,0.39738,0,0.00000,0.00000,0.00000,-0.05294,0.21961,5301,,PSI Würenlingen / PSI,2.51724,PSI Würenlingen / PSI,2.51724,242,240,,7
113664,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.00147,0.72686,0.00000,0.00000,0.01363,3.08034,0.62773,0.23959,2.67931,0.21712,791,307,240,1,0,0.00000,0.98532,0,0.00000,0.00000,0.00000,0.00135,0.01389,5324,,LEI Leibstadt,1.40283,LEI Leibstadt,1.40283,237,240,,7
114432,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,0.94267,0.99604,0.00000,0.00000,0.00295,5.42816,0.50299,0.28619,1.60814,0.35050,730,246,240,1,0,0.00000,1.48816,0,0.00000,0.00000,0.00000,-0.14375,-0.48333,5522,Tägerig,LAE Lägern,12.75563,LAE Lägern,12.75563,227,235,,7
115712,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,2.91937,3.83911,0.00000,0.00131,0.02060,5.23783,1.18869,0.45319,5.97844,0.95453,668,215,240,1,0,0.00000,0.18645,0,0.00000,0.00000,0.00000,-0.03972,0.02141,5622,Waltenschwil,MOA Mosen,11.13299,MOA Mosen,11.13299,211,158,,7
115968,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,0.88017,0.12584,0.00116,0.00000,-0.08054,5.50319,0.26782,0.24092,2.00728,0.20175,699,215,240,1,0,0.00000,2.21902,0,0.00000,0.00000,0.00000,0.12030,-0.66017,5324,,LEI Leibstadt,1.40283,LEI Leibstadt,1.40283,215,240,,7
116224,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,0.82450,0.73848,0.00000,0.00000,0.00513,5.92042,0.39935,0.29151,0.97120,0.47187,699,215,240,1,0,0.00000,1.90782,0,0.00000,0.00000,0.00000,-0.04779,-0.68648,5506,Mägenwil,BUS Buchs / Aarau,11.91100,BUS Buchs / Aarau,11.91100,215,240,,7
116992,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.33739,1.64585,0.00000,0.00000,-0.02539,5.71663,0.71001,0.32338,1.28164,0.97293,668,215,240,1,0,0.00000,0.22680,0,0.00000,0.00000,0.00000,-0.02093,0.01937,4322,Mumpf,MOE Möhlin,4.27396,MOE Möhlin,4.27396,215,240,,7
117504,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,3.08930,1.35334,0.00000,0.00000,-0.03039,6.43250,0.25587,0.42868,6.24741,0.54341,699,215,240,1,0,0.00000,2.11060,0,0.00000,0.00000,0.00000,-0.14368,-0.84938,5306,Tegerfelden,BEZ Beznau,3.93874,BEZ Beznau,3.93874,215,240,,7
117760,110.24200,0.15574,0.00000,0.04075,0.50000,0.33333,0.00000,12.00000,6.92820,4.13580,1.00000,1.16092,0.00000,0.00000,0.00000,12.00000,1.00000,0.33333,0.00000,1.00000,122,0,92,1,1,5.89200,1.20347,0,0.00000,0.00000,0.00000,0.00000,-0.40083,4322,Mumpf,MOE Möhlin,4.27396,MOE Möhlin,4.27396,0,91,,17
118016,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.70457,1.94399,0.00000,0.00000,0.00856,7.94379,1.17028,0.36906,2.72940,0.91132,699,215,240,1,0,0.00000,0.29628,0,0.00000,0.00000,0.00000,0.04597,-0.00118,4310,Rheinfelden,MOE Möhlin,6.44527,MOE Möhlin,6.44527,215,240,,7
119040,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,2.02656,1.62299,0.21744,0.99696,0.00129,5.37300,1.25562,0.37243,3.97914,0.80850,669,215,240,1,0,0.00000,0.13866,0,0.00000,0.00000,0.00000,0.09738,-0.02290,5506,Mägenwil,BUS Buchs / Aarau,11.91100,BUS Buchs / Aarau,11.91100,215,240,,7
119296,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.26310,0.58871,0.00000,0.00000,-0.01232,5.64140,0.83218,0.25795,2.53628,0.52792,669,215,240,1,0,0.00000,0.54643,0,0.00000,0.00000,0.00000,0.07752,0.00828,4303,Kaiseraugst,STC St. Chrischona,5.73753,MOE Möhlin,10.99251,209,240,,7
119552,24574.55859,0.77900,21.34907,0.01016,0.00962,0.90087,0.00011,12.71223,2.43523,20.35680,0.06003,0.54932,6.79535,2.81387,0.07025,2.96118,0.04897,0.07780,0.29350,0.00000,638,215,240,1,1,22.58000,1.63308,0,0.87832,0.60066,13.74108,-0.41311,-0.43904,8962,Bergdietikon,UEB Uetliberg,9.28304,LAE Lägern,10.61436,214,237,,0
120576,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.09470,1.11697,4.16163,2.46317,0.02810,6.66193,0.62326,0.31304,5.79310,0.03804,638,215,240,1,0,0.00000,0.27750,0,0.00000,0.00000,0.00000,-0.01327,-0.15737,5504,Othmarsingen,BUS Buchs / Aarau,10.46537,BUS Buchs / Aarau,10.46537,215,238,,7
120832,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.67217,1.95659,0.00000,0.00000,-0.01259,7.27844,0.96760,0.40491,2.72380,0.74805,638,215,240,1,0,0.00000,0.18793,0,0.00000,0.00000,0.00000,0.05524,0.17695,4322,Mumpf,MOE Möhlin,4.27396,MOE Möhlin,4.27396,215,222,,7
121088,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,0.97581,0.95872,0.00000,0.00000,0.00028,7.73324,1.06998,0.33721,0.50779,0.82080,638,215,240,1,0,0.00000,0.03948,0,0.00000,0.00000,0.00000,-0.37326,0.30700,5506,Mägenwil,BUS Buchs / Aarau,11.91100,BUS Buchs / Aarau,11.91100,215,227,,7
121344,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,0.69560,0.84191,0.00116,0.00000,-0.00065,3.26744,1.17110,0.27193,0.00963,0.69107,669,215,240,1,0,0.00000,0.18201,0,0.00000,0.00000,0.00000,-0.22637,-0.06184,4310,Rheinfelden,MOE Möhlin,6.44527,MOE Möhlin,6.44527,214,182,,7
121600,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,2.22370,2.90014,0.00000,0.00285,0.00610,6.02026,1.08823,0.35419,5.50094,0.78045,638,215,240,1,0,0.00000,0.18984,0,0.00000,0.00000,0.00000,-0.02696,-0.08635,4303,Kaiseraugst,STC St. Chrischona,5.73753,MOE Möhlin,10.99251,209,217,,7
121856,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,2.85266,2.91175,0.00000,0.00000,0.00064,7.74554,0.88556,0.37089,6.34396,1.00836,638,215,240,1,0,0.00000,0.32544,0,0.00000,0.00000,0.00000,-0.02396,-0.06613,4303,Kaiseraugst,STC St. Chrischona,5.73753,MOE Möhlin,10.99251,209,216,,7
122112,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.41931,1.57498,0.91279,2.32198,0.00475,10.01884,1.13496,0.38117,2.62613,0.92501,638,215,240,1,0,0.00000,5.89822,0,0.00000,0.00000,0.00000,-0.57649,0.26210,4303,Kaiseraugst,STC St. Chrischona,5.73753,MOE Möhlin,10.99251,209,180,,7
122624,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,0.67603,0.28425,0.00000,0.00000,-0.00134,4.20065,0.71979,0.22536,1.34488,0.17772,791,307,240,1,0,0.00000,0.52026,0,0.00000,0.00000,0.00000,-0.08476,0.14270,4322,Mumpf,MOE Möhlin,4.27396,MOE Möhlin,4.27396,215,175,,7
123392,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.39209,0.84304,0.00000,0.05008,0.00541,5.55562,0.19686,0.27465,3.51726,0.20621,608,215,210,1,0,0.00000,1.15549,0,0.00000,0.00000,0.00000,-0.07519,-0.09430,5504,Othmarsingen,BUS Buchs / Aarau,10.46537,BUS Buchs / Aarau,10.46537,215,191,,7
124160,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,0.00435,0.02673,7.98953,1.21346,-0.00049,1.97216,0.58133,0.00119,0.00000,0.00000,638,215,240,1,0,0.00000,0.66095,0,0.00000,0.00000,0.00000,-0.01176,-0.16816,5620,Bremgarten AG,UEB Uetliberg,12.11832,MOA Mosen,14.34987,215,163,,7
124416,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.10191,1.40428,5.04070,2.61232,-0.01348,10.15988,0.19930,0.33944,5.28895,0.01093,577,215,179,1,0,0.00000,0.09342,0,0.00000,0.00000,0.00000,-0.05436,-0.00516,4303,Kaiseraugst,STC St. Chrischona,5.73753,MOE Möhlin,10.99251,209,154,,7
124672,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,2.11935,2.48778,0.00000,0.00046,-0.00156,5.75502,1.02051,0.35905,5.93836,0.57679,577,215,179,1,0,0.00000,0.26110,0,0.00000,0.00000,0.00000,0.04224,-0.01699,4313,Möhlin,MOE Möhlin,2.26388,MOE Möhlin,2.26388,215,148,,7
125184,51582.82812,0.91334,3.21093,0.19896,0.08129,0.85441,0.00037,12.42785,2.64414,28.54800,0.03611,0.14780,7.11972,0.02425,0.03754,1.43400,0.70031,0.02324,0.22968,0.00000,577,215,179,1,1,29.10000,2.68444,0,0.94593,0.43413,24.96774,-0.47506,-0.18471,5452,Oberrohrdorf,LAE Lägern,8.53075,LAE Lägern,8.53075,213,138,,0
125440,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.07178,1.46220,0.05116,0.40262,0.02442,4.66554,1.29063,0.23789,2.13215,0.51439,546,215,148,1,0,0.00000,0.24626,0,0.00000,0.00000,0.00000,0.08693,-0.10635,5620,Bremgarten AG,UEB Uetliberg,12.11832,MOA Mosen,14.34987,215,135,,7
126208,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.22529,1.08200,0.00000,0.00000,-0.00185,4.98761,0.57623,0.30887,2.42588,0.39917,577,215,179,1,0,0.00000,1.52453,0,0.00000,0.00000,0.00000,-0.00399,-0.69260,5027,Herznach,BUS Buchs / Aarau,9.99514,BUS Buchs / Aarau,9.99514,215,126,,7
126464,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.72665,0.51217,0.00000,0.00000,-0.02920,6.00320,1.40498,0.25198,4.41164,0.36065,546,215,148,1,0,0.00000,0.61793,0,0.00000,0.00000,0.00000,-0.00199,-0.11343,5075,Hornussen,BUS Buchs / Aarau,13.08678,BUS Buchs / Aarau,13.08678,215,124,,7
126720,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.20525,1.17658,0.00000,0.00000,-0.00095,6.31068,1.00513,0.33355,0.69470,0.92517,546,215,148,1,0,0.00000,1.10443,0,0.00000,0.00000,0.00000,0.08799,-0.42472,5707,Seengen,MOA Mosen,9.41162,MOA Mosen,9.41162,211,119,,7
127488,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,2.59045,2.52314,0.00000,0.00000,-0.00919,7.49911,1.08913,0.39306,4.94603,0.78250,546,215,148,1,0,0.00000,0.61789,0,0.00000,0.00000,0.00000,0.11416,-0.00345,5620,Bremgarten AG,UEB Uetliberg,12.11832,MOA Mosen,14.34987,215,120,,7
127744,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.54254,1.02050,0.00000,0.00000,0.03106,4.97907,1.04140,0.26725,4.52488,0.42897,546,215,148,1,0,0.00000,0.45509,0,0.00000,0.00000,0.00000,0.05677,0.03123,5725,Leutwil,MOA Mosen,8.27182,MOA Mosen,8.27182,211,124,,7
128000,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,2.02129,1.89870,0.00000,0.00000,0.00248,7.38351,0.95606,0.27716,4.26271,0.66010,546,215,148,1,0,0.00000,0.48072,0,0.00000,0.00000,0.00000,-0.21505,0.20434,5725,Leutwil,MOA Mosen,8.27182,MOA Mosen,8.27182,211,120,,7
128256,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.39164,1.21681,0.00000,0.00000,-0.02449,4.15083,1.55208,0.38056,1.86048,0.86706,577,215,179,1,0,0.00000,0.21461,0,0.00000,0.00000,0.00000,0.08863,0.18206,5707,Seengen,MOA Mosen,9.41162,MOA Mosen,9.41162,211,120,,7
128512,6211.69580,0.63432,1.44135,0.00929,0.01747,0.89592,0.00011,13.98536,2.26325,6.22980,0.59179,0.64539,6.45698,1.67285,0.02313,2.08274,0.36258,0.19286,3.85702,0.00000,577,215,179,1,1,7.21600,1.09470,0,0.69523,0.47545,3.17860,-0.00411,-0.53252,5707,Seengen,MOA Mosen,9.41162,MOA Mosen,9.41162,211,120,,0
128768,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.80195,0.03363,4.55930,5.38748,-0.02439,5.49470,3.23063,0.24019,8.38481,0.02503,577,215,179,1,0,0.00000,0.17359,0,0.00000,0.00000,0.00000,0.11107,-0.00709,4317,Wegenstetten,RUE Rünenberg,8.00254,RUE Rünenberg,8.00254,214,120,,7
129792,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.74412,1.13147,0.17326,0.07298,0.03001,5.72825,0.29826,0.32158,3.88880,0.37542,883,338,240,1,0,0.00000,0.94979,0,0.00000,0.00000,0.00000,0.08113,-0.59310,5107,Schinznach Dorf,BUS Buchs / Aarau,8.79924,BUS Buchs / Aarau,8.79924,215,120,,7
130560,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.83785,1.28494,0.08837,0.28800,-0.01859,5.46286,0.78739,0.33115,5.51953,0.31921,518,215,120,1,0,0.00000,0.19849,0,0.00000,0.00000,0.00000,0.14160,-0.31636,5108,Oberflachs,BUS Buchs / Aarau,6.89973,BUS Buchs / Aarau,6.89973,215,120,,7
130816,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.04893,1.05651,0.00000,0.00000,0.00477,6.50350,0.57252,0.34570,0.76360,0.78228,518,215,120,1,0,0.00000,0.50422,0,0.00000,0.00000,0.00000,-0.39297,-0.35959,4313,Möhlin,MOE Möhlin,2.26388,MOE Möhlin,2.26388,214,120,,7
131072,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.86126,3.05249,0.00000,0.00000,0.00581,9.48901,1.19517,0.41546,2.70454,0.39007,518,215,120,1,0,0.00000,286.12488,0,0.00000,0.00000,0.00000,-0.01517,0.08162,5506,Mägenwil,BUS Buchs / Aarau,11.91100,BUS Buchs / Aarau,11.91100,215,120,,7
131328,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.07087,1.04720,4.37326,5.60172,-0.00195,8.90381,2.72213,0.35627,1.60473,0.30405,638,215,240,1,0,0.00000,0.01240,0,0.00000,0.00000,0.00000,-0.10845,0.33347,5707,Seengen,MOA Mosen,9.41162,MOA Mosen,9.41162,211,119,,7
131584,0.00000,0.00000,0.00000,0.00000,0.50000,0.33333,0.41667,12.00000,6.92820,0.00000,1.76743,2.26459,0.03605,0.02851,0.04422,6.36585,0.74967,0.33343,3.63381,0.56502,518,215,120,1,0,0.00000,0.32270,0,0.00000,0.00000,0.00000,0.04475,-0.20704,4313,Möhlin,MOE Möhlin,2.26388,MOE Möhlin,2.26388,215,120,,7
