mp_id,ev_plateau_days_frac,ev_plateau_level_kw,ev_plateau_level_p90_kw,ev_level_consistency,ev_plateau_duration_h,ev_plateau_duration_p90_h,ev_plateau_energy_kwh,ev_plateau_energy_p90_kwh,ev_flat_plateau_days_frac,ev_step_up_kw,ev_start_evening_night_frac,ev_start_hour_spread_h,ev_day_plateau_days_frac,ev_weekend_minus_weekday_frac,ev_gap_days_median,ev_plateau_days_winter_minus_summer,ev_max_over_base_kw,ev_high_hours_per_day,ev_high_energy_share,ev_sessions_per_plateau_day,n_days,n_summer_days,n_winter_days,mean_import_kw,base_kw
100096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,912.0000,0.0000,2.6098,0.0118,0.0125,0.0000,912,338,269,0.0970,0.0440
100352,0.0294,2.7970,3.1800,0.8077,2.0000,2.5000,6.1660,7.8595,0.0011,2.4520,0.7692,3.7905,0.0068,0.0199,15.0000,0.0310,4.7187,0.6232,0.1331,1.0769,883,338,240,0.5032,0.1360
100608,0.3035,2.0800,2.3066,0.9664,1.2500,3.0000,2.6375,6.3477,0.2684,1.6500,0.8396,3.4465,0.0487,-0.1082,1.0000,0.1620,4.6338,0.8293,0.3883,1.0634,883,338,240,0.1993,0.0160
101888,0.0270,2.8080,3.5380,0.6522,1.0000,1.4500,2.9660,4.5544,0.0012,2.5120,0.6957,2.5447,0.0082,0.0431,18.0000,0.0352,6.2408,0.4815,0.1369,1.0000,852,338,240,0.4546,0.1860
102144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,852.0000,0.0000,3.7110,0.0619,0.0320,0.0000,852,338,240,0.2017,0.0780
103424,0.9026,3.8140,7.4452,0.5774,4.5000,9.5000,16.0990,57.4146,0.3063,3.7040,0.8349,4.9259,0.1491,-0.1121,1.0000,0.1526,17.0356,7.8066,0.4707,2.1886,852,338,240,3.0976,1.3640
103680,0.0164,2.4890,2.8008,0.9286,1.0000,1.1750,2.6460,3.0875,0.0023,1.9380,0.3571,1.7902,0.0106,-0.0056,44.0000,0.0048,3.9256,0.2388,0.1079,1.0000,852,338,240,0.2301,0.0400
103936,0.2124,2.6960,5.6060,0.4972,1.2500,2.0000,4.0260,6.0590,0.0763,1.9560,0.4365,5.0374,0.1197,-0.0543,2.0000,0.0027,6.8317,0.8973,0.1961,1.0663,852,338,240,0.6213,0.1120
104448,0.0035,2.2160,2.7168,0.6667,1.2500,1.4500,2.9560,3.2768,0.0012,2.5880,0.0000,1.0856,0.0035,0.0009,310.0000,0.0012,3.8229,0.1482,0.0920,1.0000,852,338,240,0.1703,0.0200
105216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,822.0000,0.0000,4.0422,0.0943,0.0787,0.0000,822,338,240,0.1308,0.0320
105472,0.0061,2.6420,3.2672,0.6000,1.2500,2.4500,3.6350,5.7279,0.0012,2.1160,0.4000,3.0514,0.0036,0.0034,58.5000,0.0054,3.7904,0.1846,0.0871,1.0000,822,338,240,0.2107,0.0800
105728,0.7754,4.3120,5.2356,0.5835,1.5000,3.7500,6.7605,15.7530,0.0858,3.5720,0.9074,3.1235,0.0718,-0.1674,1.0000,0.3242,8.8184,4.2598,0.3726,1.3139,641,246,212,1.6939,0.5760
106240,0.8869,6.1440,6.2640,0.9479,1.7500,2.2500,9.9360,13.1480,0.6363,4.9720,0.8176,3.5788,0.1618,-0.2780,1.0000,0.0836,8.2143,2.7004,0.7305,1.1468,822,338,240,0.7946,0.0240
107008,0.2798,2.8030,3.4748,0.6565,1.2500,2.0000,3.5148,5.8679,0.0207,2.2880,0.5957,5.1944,0.1131,0.0689,2.0000,0.1517,5.7041,1.4544,0.2156,1.2000,822,338,240,0.8144,0.1560
107264,0.4108,3.4260,6.4708,0.6286,1.5000,2.7500,5.9472,11.9761,0.0822,3.3380,0.7771,5.2693,0.0915,-0.1063,1.0000,0.6769,10.0738,4.9627,0.6745,3.5257,852,338,240,1.1147,0.1120
107776,0.0379,2.2530,3.7714,0.7667,1.2500,2.8250,3.4845,7.8635,0.0164,1.8840,0.3333,3.2675,0.0253,0.0150,2.0000,0.0545,3.9402,0.2582,0.0889,1.1000,791,307,240,0.3051,0.0760
108800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,791.0000,0.0000,1.9972,0.0025,0.0024,0.0000,791,307,240,0.0964,0.0240
109056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1308.0000,0.0000,0.5700,0.0000,0.0000,0.0000,1301,461,420,0.5054,0.1640
109312,0.7206,2.9680,3.0260,0.9982,1.2500,2.0000,3.6705,6.0474,0.6321,2.1920,0.9421,1.8695,0.0417,-0.7982,1.0000,0.0651,4.0070,1.3669,0.5046,1.0088,791,307,240,0.3403,0.0520
109568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,791.0000,0.0000,2.5088,0.0262,0.0349,0.0000,791,307,240,0.0727,0.0200
109824,0.1865,3.4260,11.2520,0.5524,1.7500,3.5000,7.0740,33.5891,0.0613,3.4000,0.8524,6.6566,0.0275,0.0041,1.0000,0.4574,14.2445,1.5155,0.6586,1.8190,1126,430,361,0.5543,0.0000
110592,0.2089,2.8530,4.1850,0.3287,1.5000,3.5000,5.6065,12.2005,0.0416,4.3180,0.7731,4.2755,0.0474,-0.0702,2.0000,0.1976,7.1695,3.1900,0.5845,1.4213,1034,338,361,1.2032,0.0200
110848,0.7231,2.8800,2.9180,0.9825,1.5000,2.0000,4.3020,5.7969,0.6422,2.2260,0.9510,1.8783,0.0354,-0.7460,1.0000,0.2043,4.5504,1.5755,0.6137,1.0157,791,307,240,0.3225,0.0240
111104,0.0253,2.7520,3.3090,0.7500,1.1250,1.5000,3.5575,4.6042,0.0013,2.8600,0.0000,1.4791,0.0253,-0.0354,28.0000,-0.0011,5.4084,0.3198,0.2134,1.1500,791,307,240,0.1888,0.0080
111360,0.0202,2.4940,2.8810,0.8750,1.0000,1.2500,2.5735,3.0340,0.0000,1.5520,0.2500,2.5342,0.0152,0.0398,21.0000,0.0045,3.6318,0.1327,0.0597,1.0000,791,307,240,0.2551,0.0580
111616,0.1370,3.8940,5.2514,0.4100,1.0000,2.0000,4.2952,6.9973,0.0219,3.3200,0.8100,3.9913,0.0260,-0.0235,2.0000,0.2672,6.0978,1.0784,0.2082,1.2800,730,277,240,0.6897,0.1850
112640,0.2615,3.7420,4.5356,0.3166,1.2500,1.7500,4.4025,6.5126,0.0565,3.5560,0.7487,8.3906,0.0657,-0.0225,2.0000,0.3839,7.3204,1.3292,0.5248,1.1156,761,277,240,0.3974,0.0440
113664,0.8091,3.5290,3.7902,0.9500,2.0000,4.0000,7.2340,13.8391,0.5487,2.6240,0.8438,3.0979,0.1264,-0.3460,1.0000,0.2694,6.4036,2.7661,0.4230,1.0406,791,307,240,0.9853,0.2380
114432,0.6945,3.4360,5.3864,0.3491,2.2500,4.2500,10.1730,19.9636,0.0452,5.3360,0.7870,4.1521,0.1479,0.0440,1.0000,0.5565,12.5468,6.0144,0.6410,2.1637,730,246,240,1.4882,0.2280
115712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,699.0000,0.0000,3.2953,0.0591,0.0367,0.0000,668,215,240,0.1864,0.0480
115968,0.8999,13.2180,13.9224,0.5008,2.2500,5.0000,18.1540,65.1362,0.4335,8.9320,0.9300,3.2988,0.0629,-0.2042,1.0000,0.2605,20.8360,5.5279,0.7933,1.8712,699,215,240,2.2190,0.1360
116224,0.4635,3.2390,8.2084,0.6265,1.5000,2.7500,6.2323,10.8722,0.0901,6.1460,0.8241,4.0369,0.0815,-0.0579,1.0000,0.6514,11.5750,4.8981,0.3915,1.9907,699,215,240,1.9078,0.6340
116992,0.0195,2.1400,2.3240,0.9231,1.5000,2.0000,3.3490,5.3110,0.0165,1.7280,0.4615,4.4272,0.0105,0.0021,6.0000,0.0292,3.3307,0.1280,0.0549,1.2308,668,215,240,0.2268,0.0760
117504,0.7568,3.0320,3.9712,0.5009,2.0000,3.5000,6.5160,11.8438,0.0730,2.6840,0.4178,5.5565,0.4406,0.0520,1.0000,0.3002,8.5165,5.2382,0.3253,2.6030,699,215,240,2.1106,0.3200
117760,0.5410,2.3200,4.6460,0.5606,1.5000,2.7500,5.0415,10.7000,0.1967,6.1820,0.6061,7.6004,0.2131,0.0427,1.0000,0.1655,12.4842,4.6865,0.6282,2.9242,122,0,92,1.2056,0.1530
118016,0.0114,2.1230,2.1992,1.0000,2.1250,3.1500,4.4620,6.7722,0.0100,1.6100,0.6250,4.0950,0.0043,-0.0090,6.0000,0.0120,2.9482,0.0683,0.0225,1.0000,699,215,240,0.2963,0.1160
119040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,669.0000,0.0000,2.3770,0.0220,0.0150,0.0000,669,215,240,0.1387,0.0520
119296,0.7668,3.1560,3.2760,0.9649,1.2500,2.2500,4.1690,6.8722,0.5994,2.3360,0.9123,2.3837,0.0673,-0.6740,1.0000,0.0818,5.6386,1.5983,0.3883,1.0019,669,215,240,0.5464,0.1600
119552,0.5784,5.6780,11.3076,0.5176,2.0000,5.0000,10.4950,48.9406,0.0455,6.0440,0.7290,6.9202,0.1567,-0.0328,1.0000,0.9209,20.9328,5.6795,0.8141,2.6883,638,215,240,1.6297,0.0060
120576,0.2257,3.6060,4.3106,0.6319,1.7500,4.7500,6.5423,19.8682,0.0063,5.3440,0.6736,6.8294,0.0737,-0.1390,3.0000,-0.0651,9.3121,0.9734,0.5725,1.6528,638,215,240,0.2776,0.0280
120832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,638.0000,0.0000,2.7058,0.0286,0.0148,0.0000,638,215,240,0.1879,0.1000
121088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,638.0000,0.0000,1.4063,0.0012,0.0033,0.0000,638,215,240,0.0395,0.0320
121344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,669.0000,0.0000,0.1400,0.0000,0.0000,0.0000,669,215,240,0.1820,0.1320
121600,0.0063,2.4440,3.1176,0.7500,1.0000,1.1750,2.4590,3.9010,0.0031,1.5020,0.5000,3.8282,0.0031,0.0066,198.0000,-0.0010,3.7919,0.1748,0.0966,1.0000,638,215,240,0.1898,0.0360
121856,0.0125,2.8450,3.5184,0.3750,1.2500,2.1500,3.9132,6.0828,0.0031,2.4460,0.0000,2.4872,0.0125,0.0132,56.0000,0.0078,5.0996,0.4322,0.1483,1.0000,638,215,240,0.3254,0.1080
122112,0.8276,7.2150,12.6840,0.3295,2.5000,8.7500,15.7950,117.8340,0.0596,9.1800,0.3447,5.0467,0.5423,-0.0432,1.0000,-0.1359,37.1334,14.8491,0.8653,2.8674,638,215,240,5.8982,0.0000
122624,0.3198,5.8480,6.1120,0.6640,1.2500,1.7500,5.9450,9.0972,0.0480,4.2760,0.9763,1.6980,0.0076,-0.3053,1.0000,0.1130,7.4294,1.0559,0.4581,1.0079,791,307,240,0.5203,0.0740
123392,0.2747,5.6300,5.9108,0.7186,1.2500,8.7500,5.6720,49.6404,0.1217,4.5920,0.7904,4.2775,0.0576,-0.1173,1.0000,0.3674,7.7527,2.5629,0.4715,1.7246,608,215,210,1.1555,0.0680
124160,0.7351,2.1520,3.3448,0.6695,4.0000,6.3000,10.0550,18.4596,0.7351,1.9960,0.9446,1.3280,0.0408,-0.0061,1.0000,0.1159,3.5120,4.5219,0.7915,1.8188,638,215,240,0.6610,0.0000
124416,0.1179,2.1350,2.2012,1.0000,2.0000,2.2500,4.1520,4.9689,0.1040,1.7540,0.2206,4.7639,0.0919,0.0057,1.0000,0.1453,2.7266,0.3622,0.3639,1.6765,577,215,179,0.0934,0.0400
124672,0.0104,2.9310,3.2300,0.6667,1.1250,1.2500,3.2522,4.0903,0.0017,2.7260,0.6667,3.5148,0.0035,0.0195,30.0000,0.0056,4.9988,0.3289,0.1443,1.0000,577,215,179,0.2611,0.0800
125184,0.9289,5.6360,9.3650,0.3116,4.0000,6.5000,29.9230,52.7520,0.0052,15.0460,0.8284,3.7520,0.1594,-0.0115,1.0000,-0.2188,35.3542,8.0052,0.8448,2.4235,577,215,179,2.6844,0.0000
125440,0.4927,2.1580,2.2160,0.9926,1.2500,1.7500,2.6800,3.5997,0.4799,1.6600,0.6691,4.6554,0.1630,-0.1064,2.0000,-0.1067,3.7993,0.9455,0.3559,1.0186,546,215,148,0.2463,0.0720
126208,0.3501,4.0170,6.8014,0.1683,1.2500,2.0000,5.8707,9.2161,0.0312,5.3140,0.6287,6.7478,0.1300,0.1498,1.0000,0.1445,10.2931,3.0386,0.3446,1.4059,577,215,179,1.5245,0.2980
126464,0.7601,3.7400,4.1404,0.9205,1.7500,2.7500,6.6310,10.0960,0.5348,2.8040,0.8892,2.7049,0.0842,-0.3013,1.0000,-0.2950,6.3768,2.1708,0.5422,1.1398,546,215,148,0.6179,0.0880
126720,0.0293,5.8360,7.8680,0.3125,1.3750,2.0000,7.9473,11.5783,0.0000,4.9600,0.6250,3.2234,0.0110,0.0038,5.0000,0.0266,8.4707,0.1282,0.0177,1.0625,546,215,148,1.1044,0.7460
127488,0.0495,2.6540,3.2228,0.6296,1.0000,1.6000,3.1920,4.7290,0.0073,1.9560,0.3333,3.4799,0.0330,0.0295,11.5000,0.0003,4.6528,0.5490,0.1001,1.0000,546,215,148,0.6179,0.1800
127744,0.7491,2.9080,3.0184,0.9804,1.5000,2.7500,4.3610,8.1865,0.3773,2.4760,0.9756,1.2584,0.0183,-0.6449,1.0000,-0.0275,5.2608,1.8832,0.5193,1.0269,546,215,148,0.4551,0.0720
128000,0.6209,2.8860,3.0672,0.9469,1.2500,2.2500,3.4760,6.6166,0.4414,2.2240,0.8968,2.5206,0.0641,-0.5103,1.0000,0.0537,5.4246,1.2972,0.3468,1.0147,546,215,148,0.4807,0.1300
128256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,577.0000,0.0000,3.5183,0.0715,0.0372,0.0000,577,215,179,0.2146,0.1140
128512,0.5425,4.3560,11.5456,0.4601,2.0000,4.5000,11.4670,31.8608,0.2392,5.2920,0.7540,6.5795,0.1334,0.0259,1.0000,0.1959,16.1547,3.6170,0.7579,2.2524,577,215,179,1.0947,0.0000
128768,0.4055,3.0400,3.2782,0.9615,1.2500,2.0000,3.7010,6.5781,0.3328,2.1780,0.8718,3.2337,0.0520,-0.0725,2.0000,-0.0713,5.1202,0.6872,0.5683,1.0128,577,215,179,0.1736,0.0000
129792,0.3907,2.6160,2.7860,0.9681,1.7500,2.5000,4.4450,6.3562,0.3499,1.7680,0.9420,1.9180,0.0227,-0.4190,1.0000,0.0384,4.5621,1.0076,0.2030,1.0116,883,338,240,0.9498,0.1000
130560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,518.0000,0.0000,2.9692,0.0487,0.0246,0.0000,518,215,120,0.1985,0.0920
130816,0.0270,5.7100,5.9088,1.0000,1.2500,3.4500,6.9830,19.0651,0.0212,5.0480,0.6429,7.6304,0.0097,0.0000,3.0000,0.1167,6.1524,0.0869,0.0404,1.7143,518,215,120,0.5042,0.2840
131072,0.9614,132.3000,573.7550,0.2731,10.7500,13.2500,2033.9312,4799.6774,0.0000,151.4500,0.2590,4.4866,0.7124,-0.0027,1.0000,0.0000,736.5120,19.9894,0.6743,2.8835,518,215,120,286.1249,93.9250
131328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,638.0000,0.0000,0.1556,0.0000,0.0000,0.0000,638,215,240,0.0124,0.0040
131584,0.4035,3.0600,3.1500,0.9761,1.0000,1.5000,3.0770,4.4296,0.2220,2.4680,0.9474,1.6982,0.0212,-0.4703,1.0000,0.3461,4.4009,0.8996,0.3563,1.0000,518,215,120,0.3227,0.0480
132096,0.4923,2.1400,2.7176,0.8510,1.5000,3.0000,3.7050,6.8842,0.3494,1.9080,0.7333,5.9566,0.1313,-0.0459,1.0000,-0.0802,5.1486,1.5642,0.4956,1.4510,518,215,120,0.3342,0.0200
132352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487.0000,0.0000,3.3005,0.0621,0.0417,0.0000,487,215,120,0.1504,0.0440
132608,0.6263,2.1600,2.2160,0.9836,1.5000,3.1500,3.2770,6.8934,0.6140,1.7760,0.8721,2.8413,0.0801,-0.3785,1.0000,0.3293,3.8108,1.5339,0.4587,1.0164,487,215,120,0.3108,0.0280
132864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487.0000,0.0000,3.9058,0.1935,0.0888,0.0000,487,215,120,0.2272,0.0320
133120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487,215,120,0.0000,0.0000
133376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,518.0000,0.0000,2.1860,0.0058,0.0057,0.0000,518,215,120,0.1041,0.0280
133632,0.3593,2.3520,4.3260,0.7771,5.2500,12.7500,16.1190,33.8670,0.1211,4.5040,0.8286,2.8924,0.0616,0.0446,1.0000,0.1643,9.1695,3.7639,0.5536,1.2971,487,215,120,0.8760,0.0000
133888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487.0000,0.0000,1.5428,0.0015,0.0037,0.0000,487,215,120,0.0398,0.0000
134144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487.0000,0.0000,2.9265,0.0560,0.0394,0.0000,487,215,120,0.1416,0.0480
134400,0.0226,2.7640,3.8480,0.5455,1.0000,1.2500,3.1950,3.7660,0.0000,1.8960,0.2727,2.5999,0.0164,0.0494,22.0000,0.0324,4.7894,0.3809,0.0895,1.0000,487,215,120,0.4846,0.1620
134656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487.0000,0.0000,3.3544,0.0739,0.0647,0.0000,487,215,120,0.1215,0.0200
134912,0.6160,3.9460,5.0836,0.7900,2.0000,2.7500,7.6015,11.5033,0.4415,3.0880,0.8067,3.6608,0.1191,-0.0810,1.0000,0.4690,7.2897,2.1165,0.5566,1.2900,487,215,120,0.6181,0.0820
135168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487.0000,0.0000,2.1746,0.0067,0.0299,0.0000,487,215,120,0.1270,0.0000
135424,0.2218,2.5450,3.2988,0.7500,1.0000,2.7500,3.0435,7.6180,0.0513,1.8140,0.3056,4.1785,0.1540,0.0040,3.0000,0.1808,5.1622,0.9569,0.1583,1.1759,487,215,120,0.6871,0.2380
135680,0.2957,2.7920,9.1392,0.5347,4.2500,11.1000,14.7305,47.7346,0.0575,2.3080,0.8056,5.5605,0.0575,0.0728,1.0000,0.8312,15.0040,2.4574,0.7209,1.9583,487,215,120,0.6839,0.0000
135936,0.0481,3.2630,4.9148,0.8182,1.2500,2.0000,4.3115,7.5021,0.0263,3.0060,0.6364,3.8399,0.0175,-0.0458,7.0000,-0.0122,6.4426,0.9272,0.3645,1.0455,457,215,120,0.3511,0.0320
136704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.0000,0.0000,3.4573,0.0591,0.0376,0.0000,457,215,120,0.1619,0.0240
136960,0.0109,3.4440,4.2944,0.6000,3.2500,4.2000,10.2740,16.8810,0.0022,3.3640,0.0000,2.4995,0.0109,-0.0045,14.5000,0.0167,3.9706,0.4305,0.3092,1.0000,457,215,120,0.1531,0.0160
137216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.0000,0.0000,2.0203,0.0044,0.0101,0.0000,457,215,120,0.0517,0.0160
137728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.0000,0.0000,2.6779,0.0137,0.0194,0.0000,457,215,120,0.0732,0.0040
137984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.0000,0.0000,0.0733,0.0000,0.0000,0.0000,457,215,120,0.4122,0.4040
138240,0.8490,3.7740,11.1720,0.4665,3.0000,7.0000,14.1625,44.1964,0.2516,4.1720,0.7577,4.5577,0.2057,-0.0793,1.0000,0.2884,17.3907,7.0109,0.7467,2.1985,457,215,120,1.8875,0.2320
138496,0.0109,2.3920,3.2032,0.6000,1.0000,1.7000,3.0520,4.7836,0.0022,2.1880,0.0000,2.7890,0.0109,-0.0045,20.0000,-0.0093,4.3206,0.2484,0.1532,1.0000,457,215,120,0.1790,0.0200
138752,0.0810,2.3860,2.9208,0.7027,1.5000,2.9500,3.5730,8.2973,0.0372,1.7560,0.5405,4.0362,0.0372,0.0159,2.5000,0.1194,3.9875,0.3370,0.1677,1.0811,457,215,120,0.2137,0.0000
139008,0.0153,2.4240,3.7088,0.5714,1.0000,1.6000,3.4160,4.6398,0.0066,2.3040,0.5714,3.8234,0.0066,-0.0214,19.5000,0.0074,4.9576,0.6871,0.2404,1.1429,457,215,120,0.3221,0.0000
139264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.0000,0.0000,3.3872,0.1466,0.0751,0.0000,457,215,120,0.2000,0.0600
139776,0.0175,2.5830,2.7736,1.0000,1.1250,1.5500,2.9425,4.4836,0.0000,1.6700,0.6250,5.2166,0.0066,0.0400,26.0000,-0.0196,3.3270,0.1193,0.0318,1.0000,457,215,120,0.3994,0.2600
140032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.0000,0.0000,2.3544,0.0066,0.0023,0.0000,457,215,120,0.3165,0.1260
140288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.0000,0.0000,3.3762,0.0804,0.0903,0.0000,457,215,120,0.0944,0.0120
140544,0.0766,2.9060,3.3096,0.9143,1.2500,2.2500,3.6490,6.6358,0.0503,2.1400,0.9143,2.6063,0.0066,-0.0640,1.0000,-0.1535,4.2940,0.1991,0.2281,1.0286,457,215,120,0.2591,0.0000
140800,0.7465,3.3810,6.3392,0.5377,1.5000,2.5000,6.2135,9.9584,0.4624,3.0540,0.8994,2.6969,0.0751,-0.5463,1.0000,0.1630,7.8205,2.0945,0.4515,1.2044,426,184,120,0.7283,0.1450
141056,0.1150,5.8720,6.3796,0.9184,4.7500,8.1000,27.0640,47.9964,0.0775,4.2320,0.4490,4.8779,0.0634,0.0471,4.0000,0.0409,8.2500,0.7899,0.2795,1.1020,426,184,120,0.6006,0.1600
141312,0.3873,4.6620,7.3884,0.2970,1.5000,3.1500,8.5920,16.2114,0.0352,6.2880,0.0424,2.8342,0.3709,-0.1601,1.0000,-0.0906,17.0370,1.2700,0.8847,1.3515,426,184,120,0.3178,0.0000
141568,0.0070,2.8780,3.0860,1.0000,1.0000,1.2000,3.0750,3.7218,0.0000,2.1440,1.0000,0.2358,0.0000,0.0133,101.0000,-0.0025,3.7505,0.1391,0.0477,1.0000,426,184,120,0.3158,0.1290
142080,0.4484,3.0840,3.1540,0.9895,1.2500,2.2500,3.8850,6.4030,0.3498,2.8600,0.9005,3.1904,0.0446,0.0317,1.0000,0.6478,4.0370,2.1174,0.6228,1.2251,426,184,120,0.4177,0.0360
142336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,426.0000,0.0000,3.6470,0.0816,0.0571,0.0000,426,184,120,0.1462,0.0240
142592,0.0657,3.1110,3.4500,0.6429,1.5000,2.0000,4.4910,6.9430,0.0493,2.3720,0.6071,4.4820,0.0258,0.0005,2.0000,-0.0257,4.9880,0.2876,0.1236,1.1429,426,184,120,0.2875,0.0000
142848,0.0047,3.5080,3.7336,1.0000,1.0000,1.0000,3.2505,3.4541,0.0000,1.9500,1.0000,1.2614,0.0000,-0.0066,110.0000,0.0083,4.2505,0.1849,0.0810,1.0000,426,184,120,0.2494,0.0720
143104,0.5047,3.1840,3.2472,0.9907,1.2500,1.7500,3.7790,5.1904,0.3451,2.4360,0.9163,2.2037,0.0423,-0.4971,1.0000,0.4246,4.5070,0.9542,0.5195,1.0093,426,184,120,0.2790,0.0320
143360,0.0023,3.0780,3.0780,1.0000,1.5000,1.5000,4.5390,4.5390,0.0000,2.0640,0.0000,0.0000,0.0023,-0.0033,426.0000,0.0083,0.9500,0.0035,0.0035,1.0000,426,184,120,0.1337,0.0360
143616,0.0116,2.6700,7.5210,0.5000,1.3750,2.1250,3.7578,14.8435,0.0039,2.4760,0.5000,6.7621,0.0058,0.0027,1.0000,0.0500,3.4833,0.0709,0.0383,1.3333,518,215,120,0.3309,0.1040
143872,0.5751,3.1310,3.4048,0.9299,1.2500,2.0000,4.1850,6.1730,0.4066,2.2460,0.9268,2.2101,0.0421,-0.3923,1.0000,0.2113,5.7877,1.4354,0.4853,1.0541,546,215,148,0.5045,0.0280
144128,0.0023,2.2440,2.2440,1.0000,1.0000,1.0000,2.2320,2.2320,0.0023,1.6480,0.0000,0.0000,0.0023,0.0083,426.0000,-0.0054,1.8520,0.0041,0.0044,1.0000,426,184,120,0.0934,0.0400
144384,0.3873,3.8060,5.1724,0.3939,2.5000,13.2500,9.2470,60.6981,0.0188,4.2360,0.5879,3.3258,0.1596,0.0939,1.0000,0.4844,9.2170,6.1737,0.6228,1.3939,426,184,120,1.6162,0.0000
144896,0.1244,4.2100,4.9052,0.6981,1.2500,2.0000,5.0380,10.1202,0.0282,3.9360,0.4717,5.6339,0.0657,0.1494,4.0000,0.1757,8.1590,1.9331,0.5381,1.0566,426,184,120,0.6031,0.0880
145152,0.1174,2.7610,3.3124,0.7600,1.0000,1.7750,3.3245,5.0164,0.0258,3.0280,0.7600,4.4701,0.0282,-0.0370,6.0000,0.0764,6.0445,0.6297,0.1881,1.1200,426,184,120,0.4421,0.0580
